,percent_NH_WHITE,percent_NH_BLACK,percent_NH_AMIN,percent_NH_ASIAN,percent_NH_NHPI,percent_NH_OTHER,percent_NH_2MORE,percent_HISP,percent_H_WHITE,percent_H_BLACK,percent_H_AMIN,percent_H_ASIAN,percent_H_NHPI,percent_H_OTHER,percent_H_2MORE,percent_LESS_10K,percent_10K_15K,percent_15K_20K,percent_20K_25K,percent_25K_30K,percent_30K_35K,percent_35K_40K,percent_40K_45K,percent_45K_50K,percent_50K_60K,percent_60K_75K,percent_75K_100K,percent_100K_125K,percent_125K_150K,percent_150K_200K,percent_200K_MORE,vote_GARCIA_2015
240,0.471772215,0.111929308,0.001472754,0.1389298,0,0.003436426,0.024054983,0.248404513,0.11831124,0.010309278,0.001963672,0.00245459,0.000490918,0.09376534,0.021109475,0.059887196,0.028254203,0.01514642,0.024513592,0.007827975,0.037497164,0.017628252,0.01259001,0.020862055,0.019705983,0.040559018,0.046351588,0.0262529,0.00791767,0.015190537,0.015487588,0.25
241,0.047817048,0.881496881,0.002079002,0.005197505,0,0.003118503,0.016632017,0.043659044,0.020790021,0.012474012,0,0,0,0.00935551,0.001039501,0.288902014,0.059520781,0.057352017,0.07710668,0.004499777,0.011399433,0.032447418,0.008912009,0.004237145,0.010799462,0.023142042,0.017317429,0.013786476,0.00179991,7.42E-10,0,0.306629834
242,0.592829706,0.177976952,0.00128041,0.117157491,0,0.002560819,0.04481434,0.063380282,0.039692702,0.003841229,0.000640205,0.00128041,0,0.011523688,0.006402049,0.073217279,0.036553913,0.031903025,0.031917695,0.017624408,0.024528832,0.02334079,0.015498898,0.013392962,0.023796958,0.029407454,0.01893831,0.010598874,0.016281599,0.022338787,0.035474009,0.481865285
243,0.005230126,0.981171547,0.001046025,0,0,0.001046025,0.005230126,0.006276151,0,0.003138075,0,0,0,0.001046025,0.00209205,0.04288703,0.059623429,0.020920502,1.13E-09,7.50E-10,0.033472802,0.012552302,6.82E-10,0.007322176,0.021966527,0.036610878,1.33E-09,0.020920503,0.01046025,0.063807527,0.013598326,0.300613497
244,0.003579098,0.969219757,0.005010737,0,0,0.001431639,0.012168933,0.008589835,0,0.005726557,0,0,0,0.00071582,0.002147459,0.088132525,0.040652895,0.018513787,0.050304778,7.00E-11,0.014446167,0.001489871,0.004640812,0.00749715,0.007874016,8.66E-10,0.024740432,0.004048407,0.001638858,0.022906227,1.12E-10,0.167741935
245,0.817030242,0.01548206,1.00E-10,0.076002823,0.001407459,1.00E-10,0.019704432,0.070372983,0.047853627,0.00070373,0,0,2.91E-10,0.00844476,0.013370865,0.063180437,0.039916483,0.006896995,0.014622286,0.017074706,0.007188933,0.010333205,0.00629131,0.013622839,0.056226569,0.050627894,0.059026218,0.084647694,0.03968624,0.032940525,0.07382266,0.25
246,0.006193693,0.970157658,0.000563063,0.001126126,0,0,0.011824324,0.010135135,0,0.001126126,0.000563063,0,0,0.00731982,0.001126126,0.071352589,0.031901432,0.029388122,0.038549552,0.036730411,0.015679601,0.023270387,0.024795616,0.009375826,0.02019248,0.032578828,0.007611737,0.000565767,0.005033385,0.001637543,0,0.506666667
247,0.021943574,0.941065831,0.003134796,0.001253918,0,0.001880878,0.015673982,0.015047022,0.001880878,0.008777429,0,0,0,0.002507837,0.001880878,0.090242482,0.035495753,0.033189504,0.014747321,0.012282596,0.010059277,0.009720718,0.01338809,0.007375907,0.014971343,0.02413409,0.022457569,0.022888082,0.006615308,0.01236885,0.010454895,0.376033058
248,0.025439129,0.003028468,0.000605694,0.001211387,0,0.001817081,0.000605694,0.967292549,0.437310716,0.005451243,0.023016354,0,0,0.486371896,0.015142339,0.02059358,0.034260588,0.028771205,0.013723552,0.01036218,0.023011441,0.022617598,0.013985442,0.029923037,0.036557932,0.044916863,0.028260934,0.026011129,6.06E-19,0.004954531,0.006056935,0.467455621
249,0.611633397,0.085193881,0.004112808,0.18977671,0.000587544,0,0.025851937,0.082843723,0.047591075,0.001175088,0.000587544,0.000587544,0,0.02408931,0.008813161,0.094461234,0.033215535,0.028494971,0.020431386,0.002940305,0.002940305,0.008391284,0.004622941,0.00275869,0.011942481,0.006420791,0.008085839,0.001142103,0.02241085,0.013722739,0.013966446,0.240418118
250,0.238410611,0.167402484,0.006990433,0.276306106,0,0.003679176,0.035320091,0.271891099,0.116629877,0.005518764,0.00588668,0.003311259,0,0.12509198,0.01545254,0.066141221,0.020722127,0.023487556,0.040259429,0.022695178,0.037568948,0.030397473,0.042768761,0.015270589,0.033170045,0.016169449,0.028624665,0.011506037,0.008112571,0.019780153,6.01E-10,0.250922509
251,0.310810827,0.098348348,0.006006006,0.029279281,0.000750751,0.000750751,0.006756757,0.54729728,0.292042025,0.005255256,0.001501502,0.000750751,0.003003003,0.21021021,0.034534533,0.078309592,0.042278438,0.036075061,0.044731938,0.018231478,0.032984373,0.055730841,0.023300725,0.013412723,0.036194197,0.025994935,0.016503707,0.061625156,0.019695865,0.014405011,0.016885372,0.313084112
252,0.090282131,0.00815047,0.000626959,0.066457682,0,0,0.003134796,0.831347962,0.34294671,0.013166144,0.016927899,0.001253918,0,0.417554858,0.039498432,0.033578642,0.035267294,0.026438654,0.036574786,0.02020807,0.034026983,0.025584357,0.032015736,0.022655649,0.033324197,0.042024976,0.02313634,0.005677889,0.002465585,0.016234887,0.000362545,0.191489362
253,0.491854614,0.093984978,0.000626569,0.243734354,0,0.003132833,0.023809522,0.142857129,0.065789468,0.001253133,0.000626566,0.000626567,0.001253133,0.060776938,0.012531325,0.041076531,0.035177235,0.069680789,0.022070747,0.031672264,0.032015171,0.03126259,0.023988623,0.017218396,0.025226744,0.02809446,0.035074066,0.018741775,0.022234612,0.00618151,0.000509816,0.19
254,0.332575758,0.45757576,0.001515151,0.114393938,0,0.001515151,0.033333333,0.059090908,0.036363636,0.004545455,0.000757576,0,0,0.014393939,0.003030303,0.066882387,0.042491642,0.041718304,0.014515909,0.007195777,0.020219382,0.0162885,0.022164917,0.01879461,0.014391553,0.040375623,0.049343989,0.019211886,0.02433584,0.028528067,0.026736539,0.171428571
255,0.725533078,0.077091307,0.001093494,0.113176599,0,0.001640241,0.019682887,0.061782395,0.04702023,0.001640241,0.001093494,0.000546747,0,0.007654456,0.003827228,0.068020743,0.030637899,0.005723231,0.024103712,0.023250625,0.003488695,0.011483253,0.018987907,0.030464075,0.035724067,0.076991416,0.071979836,0.094255099,0.020603943,0.037971527,0.032462803,0.617801047
256,0.341666657,0.288194456,0.005555556,0.240972217,0,0.004166666,0.020833334,0.098611115,0.025694446,0.002777778,0.000694444,0,0,0.061111112,0.008333335,0.059583487,0.038868922,0.005655784,0.020132693,0.008295149,0.010479235,0.041475721,0.032375228,0.028727627,0.025250349,0.032436688,0.020504158,0.017465392,0.010152469,0.01646737,0.012270474,0.248780488
257,0.233316353,0.010697911,0,0.376974021,0,0,0.005603668,0.373408047,0.176770246,0.002547122,0.003056547,8.89E-12,0,0.175241978,0.015792155,0.036826716,0.028409678,0.028436828,0.00536821,0.030000003,0.037588978,0.021967528,0.016739584,0.008401503,0.028287863,0.026346884,0.013255011,0.016379296,0.015755738,0.006382967,0.003022313,0.215767635
258,0.035410763,0.888101986,0.001416431,0.007082153,0,5.56E-11,0.008498583,0.059490085,0.02691218,0.007082153,0.001416431,0,0,0.016997166,0.007082156,0.028922486,0.078990305,0.039539549,0.004563936,0.04980922,0.071205665,0.060900336,0.020488837,0.005733578,0.108635253,0.055696623,0.145532141,0.05550885,0.080810252,0.013777722,0.004908851,0.142322097
259,0.014615385,0.946923076,0.001538462,0,0,0.003076923,0.012307693,0.021538462,0.004615385,0.003846154,0.000769231,0,0,0.008461539,0.003846154,0.165069221,0.042830082,0.037175886,0.021750502,0.050734814,0.033101605,0.031463935,0.041715181,0.043464021,0.072104546,0.057025126,0.070965893,0.03056673,0.008341616,0.007557788,0.007886706,0.70995671
260,0.055045872,0.058715596,0,0.008256881,0,0.003211009,0.001376147,0.873394495,0.338990825,0.005045872,0.013761468,0.003669725,0,0.470183487,0.041743119,0.007000341,0.025540532,0.024369261,0.023616507,0.013030739,0.013965266,0.010335262,0.015057318,0.020350529,0.029316683,0.05077911,0.016761337,0.023860839,0.005282385,0.003999165,0,0.283898305
261,0.003728562,0.948545861,1.77E-11,0.004474273,0.001491424,2.05E-12,0.026845638,0.014914242,0.002982849,0.008202832,0.000745712,0,0,0.002237137,0.000745712,0.06998048,0.041488363,0.045961668,0.017206545,0.016633395,0.006692371,0.030754355,0.009832311,5.73E-10,0.004424542,0.040483545,0.088137485,0.021071525,0.001912107,0.006453357,0.020164237,0.418181818
262,0.002539682,0.734603176,0.000634921,0,0.001269841,0,0.006984127,0.253968253,0.083174601,0.005079365,0.012063492,0.003174603,0,0.14857143,0.001904762,0.028440233,0.035305138,0.011739063,0.023608446,0.020805509,0.015502907,0.022951016,0.014396409,0.000670133,0.014776445,0.028051044,0.009794113,0.011463783,0.002300567,1.68E-10,0.000382933,0.177419355
263,0.467826068,0.301739132,0.00173913,0.111304362,0.00173913,0.000869566,0.020000001,0.09478261,0.052173912,0.004347826,4.08E-10,0.000869565,0,0.029565219,0.007826088,0.095553127,0.047991267,0.02556095,0.031986791,0.045861806,0.020352151,0.003631233,0.003631236,0.022981042,0.030338028,0.030529379,0.010963709,0.0164117,0.004085129,0.00590074,1.82E-09,0.206451613
264,0.00621118,0.959972395,0.000690131,0,0,0.003450656,0.014492754,0.015182885,0.003450656,0.005521049,0,0,0,0.00621118,0,0.125942836,0.038080944,0.032763634,0.022292324,0.01465775,0.03454229,0.026556997,0.017742874,0.00405315,0.051329422,0.034276176,0.010132874,9.71E-10,0.003792945,6.54E-10,0,0.37755102
265,0.104632587,0.026357828,0,0.015974441,0,0.000798722,0.008785943,0.84345048,0.330670928,0.018370607,0.000798722,0.000798722,0.000798722,0.460063897,0.031948881,0.01386039,0.044057098,0.014513414,0.011578585,0.019106459,0.012289827,0.021729785,0.009235979,0.009545805,0.025389852,0.012496126,0.031927996,0.028897176,0.012529286,0.005893249,0.000889047,0.320474777
266,0.590010408,0.066597293,0.002601457,0.213839753,0.000520291,0.001560874,0.027055151,0.097814773,0.078043701,0.000520291,1.30E-10,0.000520291,0,0.012486993,0.006243496,0.053586694,0.028682454,8.46E-10,0.020242726,0.019677498,0.022461488,0.006072819,0.00607282,0.041290659,0.028067666,0.074950871,0.083780862,0.058059194,0.054305547,0.090335352,0.234449625,0.141129032
267,0.281453853,0.175209679,0.001863933,0.179869508,0.000931966,0.005591798,0.031686857,0.323392406,0.12767943,0.001863933,0.006523765,0.000931966,7.75E-11,0.172413812,0.013979498,0.065656829,0.051328339,0.045899272,0.052931634,0.039209301,0.056146148,0.054639635,0.018415906,0.038262434,0.063060587,0.073587563,0.053727218,0.043142389,0.010299642,0.030022099,0.007296555,0.340996169
268,0.833557047,0.034899329,0,0.068456376,0,0.004026846,0.018120805,0.040939597,0.031543624,0,0,0.000671141,0,0.006711409,0.002013423,0.031855856,0.036912751,0.00738255,1.82E-09,0.022696346,1.92E-09,0.012163951,0.010615811,0.018791945,0.028087674,0.039040206,0.068272713,0.066259288,0.009731164,0.032244614,0.047810954,0.213114754
269,0.013535377,0.958357978,0.001127948,5.33E-10,0,0,0.014785007,0.01219369,0,0.009937794,0.001127948,0,0,9.25E-11,0.001127948,0.047083395,0.061893561,0.046159268,0.014748564,0.008692321,0.011055818,0.013038478,0.021006434,0.010141038,0.005791142,0.00421174,0.013495868,0.00421174,0,0,0.00210587,0.678082192
270,0.007868852,0.959344263,0.001967213,0.005245902,0,0.000655738,0.007868852,0.01704918,0.001311475,0.003934426,0.001311475,0,0,0.009180328,0.001311475,0.106333507,0.035890804,0.017018297,0.048223419,0.040755173,0.032725479,0.019251027,0.025475841,0.008070407,0.039612385,0.012488517,0.013643614,0.003166677,0.017182993,0.006929114,0.000408987,0.551724138
271,0.005965698,0.938851603,0.005219985,0.00372856,0,0,0.030574198,0.015659956,0,0.004474273,0.000745712,0,0,0.003728561,0.006711409,0.166314207,0.040735906,0.036444035,0.065199843,0.031888104,0.02698494,0.013896476,0.011750915,0.011338156,0.026195587,0.013528559,0.037051463,0.037602787,4.28E-10,0.001613518,0.010695042,0.192546584
272,0.091491308,0.007624276,0.000914913,0.026837451,0,0.000914913,0.001219884,0.870997255,0.399512046,0.005489479,0.007319305,0.000914913,0,0.428789265,0.028972247,0.018210515,0.016552238,0.010746573,0.021714488,0.032737332,0.014362482,0.025883502,0.020664948,0.013466433,0.009922674,0.027634265,0.025948149,0.003164217,0.011811917,0.006808038,1.74E-10,0.228840125
273,0.305970152,0.169154227,0.001658375,0.249170813,0.000829187,0.002487562,0.016998342,0.253731341,0.131840795,0.00787728,0.001243781,0.001658375,0,0.096600331,0.01451078,0.052370958,0.022489105,0.027336439,0.013355843,0.004724731,0.016530337,0.020447321,0.009677135,0.00964644,0.029813186,0.026763487,0.025868303,0.01878694,0.009543661,0.022466467,0.007295958,0.285714286
274,0.005882353,0.97352941,0.001960784,0.000980392,0,0.006862745,0.002941177,0.007843138,0.000980392,0.004901961,0,0,0,0.000980392,0.000980392,0.055211879,0.053064919,0.026016653,0.023643348,0.001433497,0.022952902,0.006772762,0.005793352,0.015274745,0.010512307,0.039620785,0.019857003,0.012164447,4.99E-10,0.00366338,0.013711748,0.483739837
275,0.308823543,0.291666658,0.00122549,0.196691179,0,0.001838235,0.016544118,0.183210777,0.041053926,0.003063726,0,0.000612745,0,0.1360294,0.002450981,0.058488765,0.033106536,0.019527924,0.011318797,0.020182905,0.015410029,0.043582171,0.018207713,0.023398125,0.025379422,0.040127208,0.036665256,0.042653589,0.016267138,0.021646325,0.025236779,0.297560976
276,0.017246175,0.000556329,0,4.72E-13,0,0.001390821,0,0.980806675,0.541029202,0.003616133,0.016411683,0.001668985,0.000834492,0.385257304,0.031988876,0.012517384,0.015020862,0.033656496,0.008761332,0.038246091,0.007649083,0.013073079,0.013351877,0.014464534,0.019748566,0.024478441,0.012099528,0.019470265,0.001947149,0.000278165,8.38E-11,0.38071066
277,0.007529581,0.004302616,0,0.000717103,0,0.002509859,0.000358551,0.984582289,0.464324142,0.004661168,0.011832197,0,1.21E-10,0.472212258,0.031552524,0.009322339,0.019361779,0.043026174,0.016851919,0.022947293,0.015776264,0.008246684,0.009680889,0.011832198,0.030835424,0.01219075,0.009322339,0.029401218,1.47E-10,0.004661169,1.25E-10,0.458598726
278,0.005015045,0.961885657,0.002006018,0,0,0.004012036,0.016048144,0.011033099,0,0.011033099,0,0,0,0,0,0.098646271,0.054071797,0.012489247,0.006718896,0.043538516,0.030530234,0.007258037,0.019851485,1.99E-10,0.053284412,0.020804829,0.068191918,0.005769271,0.01119793,0.012792072,0.001451608,0.192139738
279,0.060790274,0.175278622,0.000506586,0.002026342,0,0.001519757,0.001013171,0.758865248,0.278622088,0.010131712,0.001013171,0.001013171,0,0.441742652,0.026342452,0.02554669,0.027262108,0.043665224,0.038469608,0.03059428,0.012618127,0.030981387,0.023613058,0.003457492,0.022290051,0.014790897,0.024835097,0.007532688,0.004303,0.001834822,0.002813035,0.803030303
280,0.769383966,0.02527098,0.002306681,0.062129972,0,0.001318123,0.018991215,0.120599064,0.077693413,0.001069344,0.000329531,0.000208454,0,0.033147429,0.008150892,0.018622913,0.017733051,0.039248718,0.041208362,0.023600855,0.013862648,0.005805046,0.022867972,0.01074984,0.051156002,0.055166246,0.041138793,0.009935745,0.007578947,0.018474276,3.30E-10,0.378698225
281,0.022376927,0.37294876,0.00099453,0.00198906,0.00397812,0.000497265,0.004475386,0.592739951,0.295375443,0.014917952,0.005967181,0,0,0.260566893,0.015912482,0.033982039,0.026709245,0.023868723,0.003662588,0.001561103,0.019393337,0.030333167,8.00E-10,0.000300213,0.034320553,0.022042863,0.031327697,0.032322227,1.73E-10,5.64E-11,1.17E-10,0.227074236
282,0.014747191,0.951544944,0.000702247,0.001404494,1.36E-12,0.006320225,0.014044944,0.011235955,0.000702247,0.003511236,0,0,0,0.001404494,0.005617977,0.093934339,0.037652139,0.015707815,0.036775228,0.023174156,0.018258426,0.038885581,0.020707264,0.002532556,0.037830407,0.039325842,0.025171903,0.014044944,0.023876402,0.021067414,0.007022473,0.727941176
283,0.004248088,0.974511472,0.00339847,0,0,0.000849618,0.009345794,0.007646558,0,0.00339847,0,0,0,0.001699235,0.002548853,0.052525612,0.045536223,0.059849836,0.013855814,0.025516659,0.022368283,0.029065411,0.015515018,0.003307725,0.034069364,0.010894426,0.035400522,0.010477096,0.011964883,9.73E-11,0.005127807,0.318181818
284,0.054101222,0.870855148,0.004363002,0.020069808,0,0.004363002,0.014834206,0.031413613,0.006108202,0.006980803,0,0.0008726,0,0.008726003,0.008726003,0.10471064,0.046679004,0.073298418,0.070680616,0.034903835,0.023995554,0.022248968,0.020503768,0.042755505,0.033154653,0.113432659,0.054968792,0.053224978,0.004362135,0.009598602,0.015705765,0.739130435
285,0.026061778,0.951737449,0,0,0,0.000965251,0.011583011,0.00965251,0,0.000965251,0,0,0,0,0.008687259,0.056904084,0.051593786,0.043625864,0.038622482,0.021236757,0.048851858,0.014003917,0.011503689,0.007242698,0.019968657,0.038136548,0.014087036,4.68E-10,0.013747706,0,0.000966102,0.183206107
286,0.498046877,0.030273438,0.000976563,0.006835937,0,0,0.010742187,0.453124998,0.220703125,0,0.002929688,0,0,0.209960935,0.01953125,0.03855819,0.05215828,0.072785221,0.022107515,0.005053356,0.029983954,0.03999363,0.019220945,0.020077447,0.055251542,0.05793248,0.161825113,0.097071704,0.041140078,0.069541496,0.012029901,0.253061224
287,0.002159827,0.979481641,0,0,0,0,0.006479482,0.01187905,0,0.009719223,0,0,0,0,0.002159827,0.062892099,0.057575278,0.046846764,0.016953645,0.045898052,0.01868641,0.009135972,0.005153605,0.002380547,0.00189984,0.002636977,0.00187029,0.00056896,0,0,0.009719223,0.276978417
288,0.119231958,0.03004026,0.000619387,0.158872718,0,0.001238774,0.026633633,0.66336327,0.229792505,0.006813255,0.002477547,0.00185816,0,0.348095386,0.074326417,0.019088259,0.016370774,0.021902063,0.006485954,0.022596796,0.00442632,0.013866692,0.006158647,0.017530666,0.021330098,0.026063542,0.029933901,0.008549059,0.011992803,0.013530239,0.003418128,0.34519573
289,0.007653062,0.956632652,0.00127551,0,0,1.44E-12,0.016581633,0.017857144,0.011479592,1.26E-11,0.00127551,0,0,0.003826531,0.00127551,0.042183381,0.067332249,0.016833062,0.001782916,0.009357794,0.012181583,0.005150645,0.029457859,0.008320272,0.020501854,0.024560147,0.048224926,0.019458749,0.015746295,0.007030937,0.009706984,0.413533835
290,0.314616027,0.166804281,0.001238646,0.072254338,0,0.000825764,0.02477291,0.419488035,0.189099922,0.010734929,0.004128819,0.003715937,0,0.182080928,0.029727499,0.01762312,0.021779809,0.043387031,0.013495533,0.033196945,0.018604581,0.011718144,0.024903835,0.032438113,0.023493451,0.046062192,0.041674523,0.025569598,0.014792035,0.012342642,0.003671847,0.206349206
291,0.858974375,0.016025643,0,0.058760668,0,0.002136752,0.013888888,0.050213673,0.025641022,0,0,0,0,0.022435899,0.002136753,0.092159495,0.056282182,0.031302766,0.034309911,0.031427051,0.009814858,0.025699041,0.01715775,0.028635877,0.030681227,0.085948862,0.102727968,0.16049569,0.145180063,0.205134887,0.41580232,0.276836158
292,0.491013659,0.239396118,0.003594536,0.05248023,0.001437815,0.003594536,0.014378145,0.19410496,0.09705248,0.012221423,0.000718907,0.000718907,0.000718907,0.074047448,0.008626887,4.59E-09,0.037815962,0.007875892,0.089144476,0.007572972,0.065546217,0.083171283,0.017569298,2.22E-09,0.107065586,0.068156741,0.025142274,0.023930596,0.008178815,2.41E-09,0.015751785,0.099337748
293,0.016024654,0.001232666,0.000308166,0,0,0.002465331,0.001232666,0.978736517,0.525115565,0.006779661,0.005546996,0.002465331,0.000308166,0.424961476,0.013559322,0.023672464,0.016202701,0.028599152,0.021913548,0.01710962,0.014068969,0.02507048,0.009389124,0.007371639,0.023568724,0.020252222,0.019880922,0.010046091,0.001794972,0.008440744,0,0.289617486
294,0.009897829,0.008301405,0,0.001277139,0,0.00127714,0.00063857,0.978607916,0.410600254,0.003192848,0.011174968,0.000319285,0,0.518837802,0.034482759,0.019359545,0.016754425,0.032227963,0.015803127,0.020019308,0.031100536,0.021750084,0.011563505,0.00071872,0.021239332,0.027857634,0.002786803,0.008026433,0.001078079,0,0.001437439,0.889312977
295,0.284655287,0.082283174,0.00222387,0.005189029,0,0,0.011860637,0.613788003,0.283914018,0.02001483,0.008154188,0.00074129,0,0.260192734,0.040770942,0.031570964,0.038771613,0.01112988,0.004126448,0.019319057,0.009478694,0.014804238,0.005080993,0.012871482,0.035235006,0.048608945,0.069036681,0.016545844,0.015025124,0.022889647,0.017888758,0.368298368
296,0.168787676,0.294038848,0.000669792,0.003348962,0,0.001339585,0.006697924,0.525117214,0.213663764,0.03951775,0.000669792,0.002009377,0,0.237106497,0.032150034,0.055727924,0.03494802,0.021252174,0.037309373,0.014168116,0.014168116,4.00E-10,0.004250435,0.024085797,0.024558068,0.025030339,0.02597488,0.02597488,0.009445411,0.022668986,0.002833623,0.406716418
297,0.003912363,0.81846635,0.002347418,0.009389672,0,0,0.013302035,0.152582162,0.036776214,0.006259781,0,0,0.000782473,0.09546166,0.013302035,0.016516569,0.040805633,0.012630317,3.37E-10,0.007286721,0.001943127,0.008744067,0.013601878,0.004372034,0.001943127,0.025260631,0.018945475,1.21E-09,1.06E-09,5.87E-10,0.003886251,0.431506849
298,0.001814882,0.985480944,0,0,0,0,0.007259528,0.005444646,0.001814882,0.003629764,0,0,0,0,0,0.176633714,0.09452096,0.086986477,0.045922951,0.037875326,0.093661032,0.040446078,0.035528251,0.022473498,0.032170138,0.049833371,0.043199236,0.021559311,0.022524594,3.76E-11,0.004728827,0.588888889
299,0.021877205,0.928016937,0.000705716,0.006351447,0,0,0.004940014,0.03810868,0.007762879,0.007057163,0.000705716,0,0,0.011291461,0.011291461,0.064353822,0.03659895,0.042549732,0.025932303,0.000792195,0.026205142,0.002376582,0.003163205,0.007628108,0.010303884,0.021513674,0.013601779,0.015098602,0.002376582,0.004959402,0.00573704,0.338842975
300,0.022357724,0.476287259,0.000677506,0.00203252,0,0.002710027,0.003387534,0.49254743,0.165989161,0.014905149,0.009485095,0,0,0.288617889,0.013550136,0.052993126,0.035127497,0.02481055,0.007131795,0.024963968,0.050076161,0.026745503,0.024163649,0.014365944,0.014433122,0.06025169,0.032546113,0.010645953,0.013053086,6.62E-11,0.004331186,0.242021277
301,0.00330033,0.975577557,0.001320132,0,0,0,0.00660066,0.01320132,0.000660066,0.004620462,0,0,0,0.007260726,0.000660066,0.059652781,0.034131517,0.044092047,0.017434111,0.024374594,0.011688699,0.041281968,0.016743693,0.029482237,0.025955417,0.05046737,0.048791855,0.013231095,0.004562447,1.06E-17,0.002737468,0.321428571
302,0.002559727,0.968430033,0.003412969,0,0,0.000853242,0.015358362,0.009385666,0.000853242,0.005119454,0,0,0,0,0.00341297,0.054359134,0.044036723,0.057007662,0.021119802,0.021260868,0.019924816,0.036636078,0.028035806,0.041034958,0.013121663,0.045170646,0.050228085,0.048972032,0.012909874,0.004907097,0.004149603,0.177514793
303,0.16302521,0.003921569,0,0.040896359,0.001120448,0.002240896,0.013445378,0.77535014,0.364145658,0.008403361,0.005602241,0,0,0.364705882,0.032492997,0.027736044,0.028859791,0.033371295,0.02410394,0.019332682,0.018523709,0.049044362,0.020168065,0.010655262,0.02915256,0.012613295,0.022162415,0.015997749,0.012616596,0.005051921,0.002245299,0.879120879
304,0.043905635,0.802096984,0.00327654,0.118610749,0,0.005897772,0.017038008,0.009174312,0.001965924,0.004587156,0,0,0,0.002621232,0,0.097932534,0.033746662,0.033385223,0.031418708,0.037577104,0.013184866,0.069345727,0.031652231,0.015932156,0.054346514,0.139972836,0.064127157,0.024680472,0.009511515,0.017880065,0.003124144,0.70952381
305,0.012625313,0.944087903,0.00901808,3.71E-10,0,0,0.025250624,0.00901808,7.43E-11,2.97E-10,0,0,0,0.001803616,0.007214464,0.074839111,0.092679843,0.086898493,0.039172497,0.036652847,0.024118766,0.060085408,0.024118765,0.011350007,0.125306955,0.078224981,0.036178148,0.036178148,0.012768758,0,2.14E-10,0.248275862
306,0.768274852,0.00877193,0.001461988,0.016812866,0,0,0.006578947,0.198099416,0.094298246,0.001461988,0.002923977,0.002192982,0,0.067982457,0.029239766,0.021035431,0.037519237,0.01753659,0.030390185,0.028676752,0.010144867,0.038059744,0.013738879,0.00067846,0.03769913,0.030592209,0.100032324,0.029680321,0.011938083,8.08E-10,0.003062241,0.381889764
307,0.569051566,0.228785381,0.002495841,0.068219627,0.000831947,1.51E-10,0.024126456,0.106489182,0.069883526,0.000831947,0.001663893,0.000831947,0,0.023294508,0.009983361,0.086622514,0.042634388,0.021945804,0.008249063,1.10E-10,0.004078644,7.46E-11,0,0.002741032,0.011574181,0.02049045,0.026969231,0.032339719,0.024428823,0.027502332,0.033508128,0.383512545
308,0.002967359,0.967952522,0.003560831,0.000593472,0,0.000593472,0.005934718,0.018397626,0.001186944,0.011869436,0,0,0,0.004154303,0.001186944,0.06815034,0.030366248,0.014472563,0.013807366,8.51E-10,0.029733176,0.002372989,0.007179831,0.00717983,4.63E-10,0.011271696,0.053154789,0.014635807,0.003856106,0.020496893,7.48E-11,0.448630137
309,0.062792877,0.121368322,0.008434864,0.002811621,0,0.000468604,0.005623243,0.798500469,0.287722587,0.007029053,0.011715089,0,0,0.454545455,0.037488285,0.054907612,0.02388036,0.026473228,0.029704897,0.036017252,0.017116448,0.042242153,0.022333403,0.012682737,0.046389861,0.039499858,0.016259976,0.018672999,0.009028669,0.006763789,0.000127608,0.2125
310,0.01010101,0.847811451,0.000673401,0.002693602,0,0,0.008754209,0.129966327,0.039057239,0.006734006,0.004713805,0,0,0.063973064,0.015488213,0.029851875,0.034081704,0.00627813,0.009489843,0.019059546,0.001269735,0.012466498,0.025487611,0.02117741,0.006607183,0.016374346,0.003026077,0.000423245,2.28E-10,1.56E-10,0.006759229,0.48
311,0.470407379,0.272867025,0.005380477,0.041506533,0,0.00076864,0.028439662,0.180630284,0.075326672,0.007686395,0.003074558,0,0,0.089930822,0.004611837,0.090272547,0.038897976,0.031448402,0.022547903,0.026767923,0.026889376,0.010266168,0.029702203,0.003999805,0.015327731,0.044999707,0.030477874,0.040666317,0.014994146,0.027392464,0.031556902,0.337950139
312,0.017345401,0.941930617,0.000754148,0.002262443,0,0.001508296,0.015082957,0.021116139,0.001508296,0.010558069,0,0,0,0.003016591,0.006033182,0.057681403,0.038095787,0.035050634,0.01247,0.006712375,0.003765722,0.019141539,0.018643933,0.009486681,0.036840534,0.051308426,0.060536671,0.039131831,0.053526196,0.040451607,0.029262729,0.693965517
313,0.060715578,0.008673654,0.001084207,0.005782436,0,0.000361402,0.000361402,0.923021321,0.383447777,0.002529816,0.00650524,0.000722804,0,0.49837369,0.031441994,0.013386707,0.01825423,0.009608395,0.023825324,0.025775711,0.01643478,0.008207259,0.009336362,0.019143868,0.004051762,0.010073424,0.011215779,0.002106916,0.003241409,0,0.002490799,0.80866426
314,0.109354978,0.046561299,0.000427168,0.077317386,0,0.005553182,0.004271679,0.756514308,0.318667235,0.017513883,0.006407518,0.002135839,0,0.37419906,0.037590773,0.03388852,0.021544719,0.027881634,0.022976718,0.038190416,0.035074951,0.014262963,0.025457626,0.041488513,0.039455411,0.051555704,0.052671384,0.02330277,0.008340537,0.018710196,0.002828625,0.335260116
